timestamp,marketId,selectionId,price,sizeTraded
1770136545397,1.253535709,10542714,1.85,0.09
1770136545397,1.253535709,10542714,2.04,22.61
1770136545397,1.253535709,10542714,3.50,156.15
1770136545397,1.253535709,10542714,3.65,68.08
1770136545397,1.253535709,10542714,3.70,73.89
1770136545397,1.253535709,10542714,3.60,24.08
1770136545397,1.253535709,10542714,3.55,14.93
1770136545397,1.253535709,10542714,3.40,91.60
1770136545397,1.253535709,10542714,4.20,87.44
1770136545397,1.253535709,10542714,5.20,19.63
1770136545397,1.253535709,10542714,4.10,58.66
1770136545397,1.253535709,10542714,3.45,22.71
1770136545397,1.253535709,10542714,3.85,27.90
1770136545397,1.253535709,10542714,4.30,20.75
1770136545397,1.253535709,10542714,3.80,19.06
1770136545397,1.253535709,10542714,3.90,4.99
1770136545397,1.253535709,10542714,3.95,11.62
1770136545397,1.253535709,10542714,4.00,8.68
1770136545397,1.253535709,10542714,3.30,6.62
1770136545397,1.253535709,10542714,3.15,23.41
1770136545397,1.253535709,10542714,3.20,62.16
1770136545397,1.253535709,10542714,2.92,2.18
1770136545397,1.253535709,10542714,3.05,4.38
1770136545397,1.253535709,10542714,3.10,38.00
1770136545397,1.253535709,10542714,3.00,2.80
1770136545397,1.253535709,10542714,4.90,8.20
1770136545397,1.253535709,10542714,5.00,3.96
1770136545397,1.253535709,10542714,5.30,4.00
1770136545397,1.253535709,10542714,5.50,6.00
1770136545397,1.253535709,10542714,4.50,5.86
1770136545399,1.253450010,166903,1.50,29.08
1770136545399,1.253450010,166903,1.45,126.78
1770136545399,1.253450010,166903,1.44,143.49
1770136545399,1.253450010,166903,1.43,161.24
1770136545399,1.253450010,166903,1.42,292.72
1770136545399,1.253450010,166903,1.39,252.15
1770136545399,1.253450010,166903,1.41,340.36
1770136545399,1.253450010,166903,1.40,1860.23
1770136545399,1.253450010,166903,1.38,216.88
1770136545399,1.253450010,166903,1.37,77.17
1770136545399,1.253450010,166903,1.53,101.15
